text_slangwords,polarity
saya mau komplain tentang pembayaran untuk pesanan di tokopedia saya melakukan pembayaran lewat virtual akun bca posisi berhasil transfer tapi di aplikasi tokopedia bahkan belum di verivikasi dan sekarang bahkan batal pesanan tapi uang di bca saya tidak dikembalikan bagaimana itu tolong di respon itu uang bukan sedikit,negatif
saya harap semua barang bisa bayar di tempat karena suka ada barangbarang dr toko tertentu ga bisa bayar ditempat kalau bayar lewat bank manual di permudah kaya aplikasi sebelah dan jika barang ga sesuai yang di jual dr si penjual di permudah untuk di kembalikan ke penjual dan uang kembali seperti aplikasi sebelah,positif
pelayanan dari pihak tokopedia sangat buruk apalagi tentang pengembalian dana cara yang di pakai tokopedia merugikan pembeli jika paket tidak sampai dan kembali ke penjual kemungkinan uang tidak kembali pelayanan pengiriman sangat burukbarang berhenti di gudang dan saya membandingkan di aplikasi pelayanan sebelah lebih cepat padahal samasama pakai jasa tersebut dan sejujurnya saya lebih suka pelayanan sebelah si orange tapi sayang barang yang saya cari adanya di aplikasi inihasu,negatif
aplikasi tk lama x co payment via banking bahkan dibatalin sistem sudah ditungguin paketnya hari ehh ternyata statusnya bahkan dibatalin mana gak ada notifnya kalau ngebatalin sepihak bangke benar padahal yang dibeli bahan kebutuhan untuk jualan dan narik saldo pengembalianya ke rekening juga ribet lapor cs duluan baru masuk ke rekening auto uninstal aplikasi gak guna,negatif
dear tokped saya kecewa banget voucher cashback sama gratong ngk bisa digabungkan lagi entah kalau di jawa iya yang ongkos kirim masih ngotak cuma ribuan saya di sumatera ongkos kirim nya ribuan belum lagi harga awal barang lebih mahal sia sia pakai tokped kalau kayak gini tolong direnungkan lagi kebijakannya kalau ngk saya kira tokped akan banyak kehilangan pelanggan setia,negatif
kapok beli disini barangnya g ready uang kadung transfer masuk disaldo dipakai transaksi notifikasi saldo tidak mencukupi isi saldo lagi ternyata yang terpotong saldo yang baru saja saya transfer saldo sebelumnya terpotong sebagian maksudnya apa sih,negatif
bbrp bulan terakhir ada perubahan opsi pengiriman ditokopedia akibatnya biayaongkir yang ditanggung konsumen tidak seperti biasanya saran saya member yang sudah berjalan sekian tahun jangan diabaikan iya toped harusnya member yang sudah lama sering belanja disini diprioritaskan mendapatkan kebebasan biaya untuk bertransaksi makin kesini perlakuan yang saya dapat bahkan tambah parahdan maaf aplikasi toko online kan banyak jadi kemungkinan besar akan terjadi perpindahan pelanggan ke aplikasi lain,negatif
okecuma sayang cashbacknya mulai dikit,positif
jasa ekspedisi setelah beralih ke jne pengiriman jadi lambat minta ampun,negatif
sangat tidak aman belanja di tokopedia berhati belanja di toped apabila bermasalah siap rumit dan ribet pasti customer dirugikan semua tergantung pada penjual dan bersyukur kalau tidak ketemu penjual nakal karena toped tidak bertanggung jawab dan tokopedia care juga kurang ajar sudah menghubungi dan menunggu lama dan tiba terputus hal itu berulangulang,negatif
saya bnar kecewa dengan app ini saya udh topads buat pasang iklan tapi saat udh berhasil topads bahkan ga bisa pasang iklan tolong dong diperbaiki masalah ini saya sangat merasa terganggu,negatif
untuk mesin pencarian gadget terutama laptop dan komputer fitur filternya tolong dilengkapin dengan spesifikasi dong kaya processornya ram hdd layar dsb kaya di jdid tuh,negatif
makin kesini makin buruk pelayanan ekspedisi nya mentang gratis ongkos kirim masa dari sudah hari paket saya masih ga ada pergerakan transit terus di gudang tolong donk diperhatikan layanan ekpedisi nya kalau gini kan jadi males transaksi disini lebih baik di sebelah yang gercep ekpedisi padahal sama gratis ongkos kirim dan ga ada biaya jasa apl ny,negatif
hilangkan kurir rekomendasi gak layak itu,negatif
olshop paling oketp kebanyakan produk² finance ga penting emasreksadana bayar tagihan yang bisa dilakukan dengan mobile banking bahkan semakin memperberat aplikasi di hp lowspec buat aplikasi terpisah dr olshop nya dong untuk produk finance lain nya yang mau sekedar belanja online jadi merasa risih dengan notifikasi² sampah² di laman utama yang semakin hari semakin complicated semakin hari semakin banyak olshop lain nya bermunculan be competitive with simple interface,positif
sulit mendapat respon keterlambatan pengiriman dari tokopedia sampai saya harus tanya sendiri ke pengiriman terkait tidak bisa membatalkan barang yang terlambat datang kenapa iya padahal bisa saja barang itu dibutuhkan sehingga pembeli membeli di tempat lain jadi barang yang terlambat jadi double order dan siasia barang datang yang terlambat datang bahkan hasil lakban ulang dan isinya ada yang kurang kelihatan banget habis dibuka terus dilakban lagi tolong tegur ekspedisi yang nakal,negatif
aplikasi bodoh pembodohan promo mahal gratis ongkos kirim di tujukan untuk kurir yang mahal bukan yang murah jadi yang harusnya nol rupiah jadi rupiah dan si aneh ini suka buat keputusan sepihak tanpa konfirmasi kedua belah pihak mentang yang punya lapak si ngontrak di pandang sebelah mata gak koperatif yuukk serang dengan kasih bintang satu biar nyungsep sekalian perusahaan tokped yang makin kesini banyak aturan gak bermutu cuiihhhh,negatif
semakin kesini kok aplikasi lapak ini di isi oleh penipu berkedok seller semua banyak akun seller palsujual barang di wilayah a dikirimnya dari wilayah b pengiriman lamaujung²nya barang yang datang barang lainmohon pihak tokopedia tanggapi masalah ini sengan serius block akun yang alamatnya tidak sesuai,negatif
saya member platinum tapi semakin hari semakin buruk saja pelayanan apalagi komplinan saya masalah paket yang hilang berbulan bulan gak selesai selesai tokopediacare hanya sebatas wacana tapi pengembalian dana saya masih tertahan kadang komplinan sudah selesai di proses pengembalian dana nunggu x jam hari kerja ternyata berhari hari gak selesai selesai banyak alasan saja beda banget dengan toko orange jika memang barang sudah hilang dana langsung dikembalikan gak nunggu berhari hari,negatif
aplikasi tokopedia gak ada dua nyapaling bagus didunia sangat membantu sekali kebutuhan lengkap dan murah sinyal mantap gak lemod sama sekalipenjual nya pilihan respon cepat pengiriman cepat pakai sicepat emang mantap tepat waktu terima kasih toped,positif
ditoped banyak penjual yang tidak beres beberapa kali belanja ditoped bermasalah sulit menarik saldo dan saldo tidak bisa dipakai untuk belanja akhirnya uang saya mendem di toped sangat merugikan konsumen tolong para penjual di topet ditertibkan,negatif
maaf bintang lima saya rubah jadi bintang dua karena aplikasinya jelek setiap mau cek out selalu gagal terus dengan metode apapun dengan tulisan error hub cust care tapi percuma gk ada solusi juga padahal jaringan saya gk masalah jadi percuma punya tokped gk bisa di pakai dh beberapa bulan ini perbaikilah terima kasih,negatif
percuma ada diskon ribu baru saja pesan sudah di batalkan otomatis dengan alasan manipulasi transaksi apanya yang saya manipulasi transaksi dari tokped saya punya akun tokped satu punya suami satu punya saya jadi kalau pengiriman nya satu alamat walaupun beda akun tidak di perbolehkan di tokped yaa tolong perbaiki sistemnya tokped,negatif
saya tidak bisa gratis ongkirtidak bisa pakai promo apapunketerangannya terindikasi melakukan pelanggaran tertawa bingungsatu rumah ada banyak orang woyyykalo satu alamat iya wajar iya yang penting beda hpgitu saja dipermasalahkan,negatif
saya sudah sering transaksi di tokped dengan berbagai kurir yang berbeda tapi akhir ini sudah berkali saya lacak alamat penerima tidak ditemukan saya komplen ke tokopedia care ribet banget jawabannya template karena pakai robot pantesan harga saham goto terjun bebas,negatif
min kendala muncul di gawai saya setelah update fitur shake errorkondisi hp diam bergetar dan muncul tulisan matikan fitur share saya offkan makin error dan terus bergetargetarsangat mengangu saat sedang hunting di tokped sementara tidak buka tokped setelah ada perbaikan terimakasih,negatif
belanja jadi lebih mudah dan cepat,positif
cs nya tidak bisa membantu saya dituduh dropshiper disuruh buktiin tidak bisa itu penjelasannya kesalahan tokped sama penjualnya saya yang kena imbasnya balikin wo casback saya lumayan itu buat saya makam siang,negatif
makin sini bukannya dipermudah bahkan makin dipersulit contohnya pas chekout pakai nomor lama dan menggunakan promo bahkan pesanan dibatalkan oleh sistem dikarenakan pesanan tidak memenuhi syarat padahal proses pembayaran sudah dilakukan setidaknya kalau proses nya mau dibatalin karena tidak sesuai syarat itu dilakuin sebelum proses pembayaran dilakukan bukan setelah pembayaran mana saldo ketahan gegara nomer lama sudah ga aktif terus untuk sistem kurir tolong jne dibenahi atau di hapus saja,negatif
setiap buka browser atau lainlain selalu saja iklannya tokopedia tokopedia terus keterlaluan marketing nya padahal saya sudah download masih saja iklaaaannnn terusssss,negatif
sekarang tokopedia mahal casback juga tidak bisa dipakai bersamaan dengan gratis ongkirnggak kayak dulu lebih baik pindah ke si oren casback nya masih ada itu penting untuk pedagang seperti saya bye bye tokopedia terima kasih jasa mu selama ini,negatif
setelah di update di opsi cheklckout bahkan tidak bisa bayar karena loading terus ujung nya ada tulisan terjadi kesalahan akhirnya saya install aplikasi tokopedia yang belum di update ternyata bisa dan lancar sebenernya ada apa dengan update an kali ini,positif
dulu aplikasinya bagus tidak ada kendala tapi blakangan ini semakin menurun terasa berat dan sering keluar sendiri padahal sudah update kalau begini lebih baik toko oreen lah,negatif
suka sihh beli di tokopedia pilihannya banyak dan beruntung pembelian pertama dapat vocher ongkos kirim rbu tapi untuk detail pengiriman sampai di mana nya gak suka banget karena kurang detail gak kayak toko s sebelahh upsss kalau bisa di perbaiki pasti sering belinya di sini karena pilihan banyak,positif
maaf saya lbh suka aplikasi toped yang lama lbh simple mudah yang terbaru banyak errornya misal mengetik deskripsi orderan huruf suka meloncat selalu harus mengetik ulang jumlah bareng tiap mau order tidak connect langsung dengan daftar keranjang jadi merepotkan buat belanja cepat,negatif
ga tahu kenapa bbrapa bulan belakangan saat mau msuk ke tahap pembayaran selalu eror page bukan hanya sekali udh saya upgrade juga sama pdahal udh chat sama penjual udh tanya tapi ga bisa bayar terus di coba ke toko yang lainnya bisa kenapa iya,negatif
kurir rekomendasi kacau konsumen sangat dirugikan keterlambatan dan ketidak jelasan paket sudah tentu menjadi kesalah terbesar tapi layanan konsumen yang notabene nya satu satu nya jalan untuk menyelesaikan masalah kurir rekomendasi tidak benarbenar memberikan solusi intinya jangan pakai tokopedia kalau mau gratis ongkos kirim karena pasti pakai kurir rekomendasi dan sudah fix kacau balau uang mau refund klaim asuransi harus nunggu hari tambah estimasi bulat seminggu lebih,negatif
selamat sore dear tokopedia kenapa saat mau gunain kupon kok ga bisa terus iya alasan server error terus sudah coba berkalikali tetep eror minta bantu di perbaiki pelayanannya karena nama tokped sudah besar saya merasa kecewa dengan pelayanan tokpedterima kasih,negatif
cashback dibatalkan tanpa penyelidikan lebih lanjut memang cashback yang akan saya dapatkan tidak seberapa tapi setidaknya kalian harus profesional untuk menangani masalah seperti inidan harusnya dicek lebih lanjut dan dipastikan dulu sebelum melakukan pembatalan cashback apakah akun tersebut telah melakukan pelanggaran atau tidak agar yang mengikuti syarat dan ketentuan promo tidak kena imbas pembatalan cashbacksaya sudah komplain lewat pesan bantuan tapi tidak direspon kecewa,negatif
padahal akun saya akun lama tapi yang terakhir ini bahkan aneh pengiriman minggu padahal masih kota dan coba tiba hilang dichat bahkan katanya ada indikasi penyalah gunaan saya kost iya bahkan saya tahu kalau sebelah kamar saya juga suka belanja di tokopedia,negatif
belanja mudah dan cepat plus praktis,positif
kecewa baru buat akun buat belanja ada penawaran cashback untuk pembelian dengan gopay setelah trx bahkan akun dibilang melanggar ketentuan katanya dicurigai belanja di toko sendiri padahal punya toko juga tidak trus trx selanjutnya ga bisa pakai promo juga sudah gitu harusnya dapat cashback bahkan ga jadi kalau emang ga niat memberikan penawaran gak perlu iming imingin customer dengan promo yang bahkan ujungnya berbelit cukup lah lebih baik uninstall,negatif
ente kadang kadang mau beli pulsa rb terus g sengaja ada promo potongan harga rb nah saya kan untung karena cuma bayar rb trus pas transaksi berhasil ada notifikasi pengembalian saldo rb lah pas saya cek transaksi berhasil terus pulsanya ga masuk emang sering error ini toped hadeh,positif
pengiriman sangat lambat respon nya juga lambat,negatif
tolonglah pihak developer buatkan aplikasi tokopedia lite donk,netral
tag line selalu ada selalu bisa kayaknya cuman isapan jempol saja pas butuh mau pesen aplikasi minta update tidak bisa diterusin hp memori kurang iya sudah pindah ke sebelah susah amat,negatif
saya mengalami kerugian waktu saat transaksi saya tidak terima barang dan tidak ada kejelasan dari pihak tokopedia untuk menemukan barang saya saya rugi di waktu dan kecewa dengan penanganan yang tidak profesional tidak ada komitmen untuk kepuasan pengguna yang saya rasakan edit tambahan slogan apk yang mudah aman dan banyak untung harusnya dihapus saja terbukti tokopedia tidak aman karena kebocoran data saya sendiri cukup resah dengan ini terimakasih,negatif
cashback gopay coin ga masuk padahal ga ada kendala dipersyaratan karena tertulis nilai cashback nya juga di invoice transaksi jawaban customer carenya juga template ga ada jawaban yang spesifik solusinya ga ada sangat disayangkan tokopedia are you okay,negatif
pertahankan diskon nya lebih suka belanja disini murah,positif
padahal sudah langganan plus tapi untuk pengiriman dengan rekomendasi sering banget paketnya tidak bergerak paling sering macet untuk kurir rekomendasi yang jne saya pelaku usaha cukup dirugikan dg kejadian seperti ini estimasi waktu yang saya berikan ke pelanggan meleset kepercayaan mereka turun,negatif
